word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,'char_freq_;','char_freq_(','char_freq_[','char_freq_!','char_freq_$','char_freq_#',capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.00,1.04,0.00,3.66,0.00,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.061,0.246,0.00,0.615,0.061,0.061,3318.00,59.00,146.00,1
0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3642.00,8.00,51.00,1
0.00,0.45,0.45,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.45,0.00,0.91,1.36,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1501.00,0.00,0.00,2777.00,61.00,200.00,1
0.00,0.42,1.68,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.42,0.00,0.84,2.1,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.066,0.00,0.669,0.00,0.00,3837.00,121.00,284.00,1
0.00,0.59,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.59,0.00,0.59,0.00,0.00,0.00,0.00,0.00,1.18,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.257,0.00,0.00,0.00,0.00,8586.00,66.00,249.00,1
0.23,0.00,0.47,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.00,7.1,0.00,1.89,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.043,0.043,0.00,0.175,0.00,0.00,1294.00,11.00,66.00,1
0.00,0.00,0.46,0.00,1.39,0.00,0.93,0.93,0.00,0.00,0.46,0.93,0.00,0.00,0.00,1.39,0.00,0.46,0.93,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.069,0.00,0.00,0.00,0.00,0.069,1442.00,8.00,75.00,1
0.00,0.34,0.00,0.00,0.68,0.00,0.68,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.34,0.00,1.36,3.42,0.00,2.73,0.00,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.048,0.048,0.00,1411.00,15.00,96.00,1
0.12,0.24,0.12,0.00,1.32,0.36,0.00,0.36,0.00,0.00,0.36,0.72,0.00,0.00,0.00,0.00,0.00,0.00,4.1,0.00,3.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.059,0.00,0.019,0.019,0.00,1714.00,34.00,180.00,1
0.66,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,1.98,1.32,0.00,1.32,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2205.00,0.00,0.00,3184.00,34.00,121.00,1
0.00,0.48,0.48,0.00,1.46,0.00,0.48,0.00,0.00,0.97,0.48,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.97,0.48,1.95,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.073,0.00,0.589,0.294,0.00,4.85,47.00,194.00,1
0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.00,1.47,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5,0.00,0.00,1214.00,3.00,17.00,1
0.3,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.3,0.92,0.3,0.3,0.00,2.15,0.61,0.00,5.53,0.00,1.23,0.00,0.00,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.3,0.00,0.00,0.00,0.00,0.1,0.00,1053.00,0.351,0.25,3884.00,66.00,303.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.201,0.00,0.00,0.1,0.00,4548.00,59.00,141.00,1
0.00,0.00,0.00,0.00,1.26,0.00,2.53,1.26,1.26,1.26,1.26,1.26,0.00,0.00,0.00,0.00,5.06,0.00,2.53,1.26,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.537,0.00,0.00,72.5,287.00,290.00,1
0.00,0.53,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.53,0.00,1.06,1.6,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.087,0.00,0.877,0.00,0.00,3.4,61.00,187.00,1
0.00,0.44,0.89,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.44,0.00,0.89,2.24,0.00,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.073,0.00,0.807,0.00,0.00,3849.00,121.00,281.00,1
0.00,0.46,0.46,0.00,0.46,0.46,0.46,0.00,0.00,0.00,0.46,0.46,0.00,0.00,0.00,0.92,0.00,0.92,2.76,0.00,1.38,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.298,0.223,0.00,2156.00,13.00,110.00,1
0.00,0.00,0.48,0.00,1.44,0.00,0.48,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.48,0.96,0.00,2.41,0.00,2.41,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.081,0.00,0.486,0.243,0.00,5.13,78.00,236.00,1
0.00,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,2.83,0.00,0.00,0.94,0.00,0.94,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1366.00,0.00,0.00,26.5,245.00,318.00,1
0.00,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.59,4.14,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.165,0.00,0.165,0.082,0.00,2325.00,16.00,100.00,1
0.75,0.18,0.37,0.00,0.18,0.12,0.00,0.25,0.75,0.31,0.25,1.51,0.31,0.37,0.00,0.37,0.44,0.12,2.96,0.69,1.26,0.00,0.44,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.12,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.085,0.053,0.437,0.234,0.064,3675.00,45.00,1066.00,1
0.00,0.41,0.2,0.00,1.67,0.2,0.2,0.00,0.00,1.04,0.2,0.00,0.2,0.00,0.00,0.83,0.2,0.00,2.09,0.00,0.62,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.62,0.00,0.2,0.00,0.00,0.00,0.132,0.00,0.00,1.65,15.00,175.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.338,0.00,1666.00,5.00,10.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1431.00,0.00,0.00,4071.00,29.00,114.00,1
0.00,0.00,0.23,0.00,0.00,0.00,0.23,0.00,0.00,0.95,0.00,0.47,0.00,0.23,0.00,0.23,0.95,0.00,2.38,0.00,1.9,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.123,0.00,0.197,0.00,0.024,5038.00,280.00,519.00,1
0.00,0.72,0.72,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.72,0.00,0.00,0.00,0.00,2.91,0.00,0.72,1.45,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.123,0.00,0.495,0.00,0.00,1525.00,8.00,61.00,1
0.00,0.00,1.28,0.00,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,2.56,0.00,1.28,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.181,0.00,0.724,0.00,0.00,3071.00,9.00,43.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.278,0.00,0.834,0.00,0.00,5.13,27.00,118.00,1
0.00,0.46,0.46,0.00,1.4,0.00,0.46,1.86,0.00,0.93,0.46,0.00,0.00,0.00,0.00,1.86,0.00,0.00,0.93,0.46,1.4,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.4,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.071,0.00,0.571,0.214,0.00,4.63,64.00,213.00,1
0.00,0.00,0.38,0.00,1.15,0.76,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.00,0.00,0.38,0.00,0.38,2.69,0.00,2.3,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.122,0.00,0.061,0.061,0.00,1775.00,20.00,158.00,1
0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,1.58,1.58,3.96,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.268,0.00,0.268,0.00,0.00,2815.00,26.00,107.00,1
0.06,0.06,0.47,0.00,0.4,0.00,0.00,0.00,0.67,0.06,0.00,0.33,0.13,0.00,0.00,0.2,0.00,0.00,1.14,0.13,1.21,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.06,0.00,0.00,0.00,0.021,0.107,0.00,0.096,0.085,0.01,3353.00,144.00,845.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1153.00,0.00,0.00,0.00,0.00,3.8,23.00,38.00,1
0.00,0.56,1.12,0.00,2.24,0.00,1.12,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.00,0.56,2.8,0.00,3.93,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,1083.00,0.333,0.00,4974.00,140.00,194.00,1
0.47,0.31,0.47,0.00,0.05,0.13,0.05,0.26,0.44,0.76,0.26,0.97,0.58,1.26,0.00,0.26,0.44,0.00,3.25,0.00,1.5,0.00,1.05,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.004,0.066,0.00,0.322,0.764,0.159,6.1,193.00,3038.00,1
0.59,0.44,0.29,0.00,0.14,0.03,0.03,0.14,0.56,0.67,0.29,0.67,0.59,1.23,0.03,0.22,0.44,0.07,3.43,0.00,1.53,0.00,0.59,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.075,0.00,0.613,0.532,0.137,7.3,763.00,2453.00,1
0.59,0.44,0.29,0.00,0.14,0.03,0.03,0.14,0.56,0.67,0.29,0.67,0.59,1.23,0.03,0.22,0.44,0.07,3.43,0.00,1.53,0.00,0.59,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.075,0.00,0.612,0.531,0.137,7.3,763.00,2453.00,1
0.46,0.00,0.46,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,1.38,0.00,0.00,2.31,0.00,0.46,0.46,2.77,0.00,2.31,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.494,0.00,0.082,0.823,0.00,3.4,12.00,102.00,1
0.00,0.00,0.46,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,1.4,1.87,0.00,0.00,0.93,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2676.00,32.00,91.00,1
0.00,0.35,0.7,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.7,0.00,0.00,0.00,1.05,0.00,0.7,2.11,0.00,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.122,0.00,1284.00,0.00,0.00,3639.00,61.00,313.00,1
0.00,0.43,0.43,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.43,0.00,0.86,1.29,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.147,0.00,0.736,0.00,0.00,2.81,61.00,222.00,1
0.00,0.00,0.00,0.00,0.00,0.6,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.6,0.00,0.00,1.21,0.00,0.00,0.00,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.207,0.518,0.414,0.31,0.00,0.00,4897.00,17.00,191.00,1
1.24,0.41,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,0.82,3.73,0.00,1.24,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.065,0.00,0.461,0.527,0.00,3166.00,19.00,114.00,1
0.00,0.00,0.00,0.00,4.25,0.00,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,0.00,0.00,4.96,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,1153.00,3.00,30.00,1
0.00,0.00,0.64,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,2.59,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.094,0.189,0.284,0.662,0.00,0.00,10068.00,131.00,292.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.305,0.611,0.00,1529.00,0.00,0.00,5.5,22.00,66.00,1
0.00,0.00,0.64,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,2.59,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.094,0.189,0.284,0.662,0.00,0.00,10068.00,131.00,292.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.305,0.611,0.00,1529.00,0.00,0.00,5.5,22.00,66.00,1
0.00,0.00,0.64,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,2.59,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.094,0.189,0.284,0.662,0.00,0.00,10068.00,131.00,292.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.305,0.611,0.00,1529.00,0.00,0.00,5.5,22.00,66.00,1
0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,1.58,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.115,0.231,0.347,0.462,0.00,0.00,5793.00,22.00,168.00,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.305,0.611,0.00,1529.00,0.00,0.00,5.5,22.00,66.00,1
0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,1.96,0.00,1.96,0.00,0.00,0.00,0.00,0.00,0.00,3.92,0.00,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6166.00,60.00,74.00,1
0.00,0.00,0.00,0.00,0.00,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1907.00,0.00,0.00,1285.00,7.00,36.00,1
0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.147,0.00,0.00,0.00,0.00,2913.00,27.00,67.00,1
0.00,0.00,0.76,0.00,0.38,0.00,0.76,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.76,1.52,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.177,0.059,3836.00,79.00,211.00,1
0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.95,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.365,0.00,0.00,0.00,0.00,1238.00,6.00,78.00,1
